2023-04-27 20:38:12 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2023-04-27 20:38:12 0 [Note] InnoDB: Uses event mutexes
2023-04-27 20:38:12 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2023-04-27 20:38:12 0 [Note] InnoDB: Number of pools: 1
2023-04-27 20:38:12 0 [Note] InnoDB: Using SSE2 crc32 instructions
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=210] with future log sequence number 660536
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=347] with future log sequence number 660536
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=209] with future log sequence number 660492
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=346] with future log sequence number 660492
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=208] with future log sequence number 660432
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=345] with future log sequence number 660432
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=207] with future log sequence number 660346
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=344] with future log sequence number 660346
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=206] with future log sequence number 660260
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=343] with future log sequence number 660260
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=205] with future log sequence number 660174
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=342] with future log sequence number 660174
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=204] with future log sequence number 660130
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=341] with future log sequence number 660130
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=202] with future log sequence number 660086
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=339] with future log sequence number 660086
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=200] with future log sequence number 660042
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=337] with future log sequence number 660042
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=199] with future log sequence number 659998
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=336] with future log sequence number 659998
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=236] with future log sequence number 674459
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=377] with future log sequence number 674459
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=235] with future log sequence number 674415
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=376] with future log sequence number 674415
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=234] with future log sequence number 674371
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=375] with future log sequence number 674371
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=233] with future log sequence number 674327
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=374] with future log sequence number 674327
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=232] with future log sequence number 674267
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=373] with future log sequence number 674267
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=231] with future log sequence number 674223
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=368] with future log sequence number 674223
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=230] with future log sequence number 674179
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=367] with future log sequence number 674179
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=229] with future log sequence number 674135
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=366] with future log sequence number 674135
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=228] with future log sequence number 674091
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=365] with future log sequence number 674091
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=227] with future log sequence number 674047
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=364] with future log sequence number 674047
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=226] with future log sequence number 674003
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=193] with future log sequence number 711459
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=16, page number=3] with future log sequence number 711479
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=330] with future log sequence number 711459
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=192] with future log sequence number 711234
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=202] with future log sequence number 716639
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=339] with future log sequence number 716639
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=53] with future log sequence number 764699
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=16, page number=3] with future log sequence number 764719
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=207] with future log sequence number 772481
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=16, page number=3] with future log sequence number 772501
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=213] with future log sequence number 774420
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=16, page number=3] with future log sequence number 774440
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=350] with future log sequence number 774420
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=212] with future log sequence number 774195
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=349] with future log sequence number 774195
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=210] with future log sequence number 774135
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=347] with future log sequence number 774135
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=209] with future log sequence number 774091
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=217] with future log sequence number 775365
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=354] with future log sequence number 775365
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=218] with future log sequence number 775660
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=16, page number=3] with future log sequence number 775696
2023-04-27 20:38:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=355] with future log sequence number 775660
2023-04-27 20:38:12 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 564765 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:12 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 726438 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 761937 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 761937 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 761976 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 761976 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 764229 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 764229 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 764268 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 764268 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 764307 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 764307 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 764346 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 764346 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 764385 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 764385 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 764440 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 764440 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 764479 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 764479 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 766507 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 766507 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 705562 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 705562 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 710862 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 710862 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 766546 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=320] log sequence number 766546 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=57] log sequence number 766585 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=321] log sequence number 766585 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=58] log sequence number 766624 is in the future! Current system log sequence number 300306.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-27 20:38:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=323] log sequence number 766624 is in the future! Current system log sequence number 300306.
